candle_end_time,open,close,high,low,volume
2020-04-02 13:58:00,6.69,6.68,6.70,6.68,212.00
2020-04-02 13:59:00,6.68,6.69,6.70,6.68,307.00
2020-04-02 14:00:00,6.69,6.70,6.71,6.69,558.00
2020-04-02 14:01:00,6.70,6.70,6.71,6.70,692.00
2020-04-02 14:02:00,6.70,6.72,6.72,6.70,293.00
2020-04-02 14:03:00,6.72,6.71,6.72,6.71,362.00
2020-04-02 14:04:00,6.71,6.70,6.71,6.70,608.00
2020-04-02 14:05:00,6.70,6.70,6.71,6.70,848.00
2020-04-02 14:06:00,6.70,6.70,6.71,6.70,778.00
2020-04-02 14:07:00,6.70,6.70,6.71,6.69,669.00
2020-04-02 14:08:00,6.70,6.69,6.70,6.69,113.00
2020-04-02 14:09:00,6.69,6.69,6.69,6.68,228.00
2020-04-02 14:10:00,6.69,6.70,6.70,6.68,410.00
2020-04-02 14:11:00,6.70,6.69,6.70,6.69,182.00
2020-04-02 14:12:00,6.69,6.70,6.71,6.69,1091.00
2020-04-02 14:13:00,6.70,6.68,6.70,6.68,453.00
2020-04-02 14:14:00,6.68,6.69,6.70,6.68,813.00
2020-04-02 14:15:00,6.68,6.67,6.69,6.67,1485.00
2020-04-02 14:16:00,6.67,6.69,6.69,6.67,421.00
2020-04-02 14:17:00,6.69,6.69,6.69,6.68,517.00
2020-04-02 14:18:00,6.69,6.70,6.70,6.67,1390.00
2020-04-02 14:19:00,6.70,6.70,6.70,6.69,652.00
2020-04-02 14:20:00,6.70,6.72,6.72,6.69,2279.00
2020-04-02 14:21:00,6.72,6.72,6.72,6.71,1317.00
2020-04-02 14:22:00,6.72,6.70,6.72,6.70,732.00
2020-04-02 14:23:00,6.70,6.72,6.72,6.70,375.00
2020-04-02 14:24:00,6.72,6.71,6.72,6.71,829.00
2020-04-02 14:25:00,6.71,6.72,6.72,6.71,2196.00
2020-04-02 14:26:00,6.72,6.71,6.72,6.70,498.00
2020-04-02 14:27:00,6.71,6.71,6.71,6.70,1546.00
2020-04-02 14:28:00,6.71,6.72,6.73,6.71,679.00
2020-04-02 14:29:00,6.72,6.73,6.73,6.72,426.00
2020-04-02 14:30:00,6.73,6.74,6.74,6.72,2884.00
2020-04-02 14:31:00,6.74,6.73,6.74,6.73,867.00
2020-04-02 14:32:00,6.73,6.72,6.74,6.72,1356.00
2020-04-02 14:33:00,6.72,6.72,6.73,6.72,990.00
2020-04-02 14:34:00,6.72,6.72,6.73,6.72,674.00
2020-04-02 14:35:00,6.72,6.75,6.75,6.72,2495.00
2020-04-02 14:36:00,6.75,6.73,6.75,6.73,1828.00
2020-04-02 14:37:00,6.73,6.72,6.75,6.72,1184.00
2020-04-02 14:38:00,6.72,6.72,6.73,6.72,355.00
2020-04-02 14:39:00,6.72,6.73,6.74,6.71,1612.00
2020-04-02 14:40:00,6.73,6.73,6.74,6.73,907.00
2020-04-02 14:41:00,6.73,6.72,6.74,6.72,1244.00
2020-04-02 14:42:00,6.72,6.75,6.75,6.72,1770.00
2020-04-02 14:43:00,6.75,6.74,6.75,6.74,924.00
2020-04-02 14:44:00,6.74,6.76,6.77,6.74,3223.00
2020-04-02 14:45:00,6.76,6.76,6.77,6.76,2733.00
2020-04-02 14:46:00,6.76,6.77,6.77,6.76,1186.00
2020-04-02 14:47:00,6.77,6.75,6.78,6.75,1764.00
2020-04-02 14:48:00,6.75,6.76,6.76,6.75,1446.00
2020-04-02 14:49:00,6.76,6.76,6.77,6.75,2412.00
2020-04-02 14:50:00,6.76,6.75,6.77,6.75,1200.00
2020-04-02 14:51:00,6.75,6.76,6.76,6.75,837.00
2020-04-02 14:52:00,6.75,6.76,6.76,6.75,1814.00
2020-04-02 14:53:00,6.76,6.76,6.76,6.75,2109.00
2020-04-02 14:54:00,6.76,6.76,6.76,6.75,2519.00
2020-04-02 14:55:00,6.76,6.77,6.77,6.76,2285.00
2020-04-02 14:56:00,6.77,6.76,6.77,6.76,2400.00
2020-04-02 14:57:00,6.76,6.76,6.76,6.76,0.00
2020-04-02 14:58:00,6.76,6.76,6.76,6.76,0.00
2020-04-02 14:59:00,6.76,6.76,6.76,6.76,0.00
2020-04-02 15:00:00,6.76,6.77,6.77,6.76,4617.00
2020-04-03 09:30:00,6.77,6.77,6.79,6.75,3632.00
2020-04-03 09:31:00,6.77,6.82,6.82,6.76,2882.00
2020-04-03 09:32:00,6.82,6.83,6.83,6.81,2050.00
2020-04-03 09:33:00,6.83,6.84,6.84,6.82,2907.00
2020-04-03 09:34:00,6.84,6.83,6.84,6.82,2802.00
2020-04-03 09:35:00,6.83,6.85,6.85,6.82,4057.00
2020-04-03 09:36:00,6.85,6.83,6.85,6.83,2611.00
2020-04-03 09:37:00,6.83,6.86,6.86,6.83,3184.00
2020-04-03 09:38:00,6.86,6.88,6.90,6.86,7149.00
2020-04-03 09:39:00,6.88,6.88,6.90,6.87,3782.00
2020-04-03 09:40:00,6.88,6.87,6.89,6.86,1980.00
2020-04-03 09:41:00,6.87,6.87,6.87,6.85,2045.00
2020-04-03 09:42:00,6.87,6.86,6.87,6.86,871.00
2020-04-03 09:43:00,6.86,6.87,6.89,6.86,2297.00
2020-04-03 09:44:00,6.87,6.86,6.88,6.86,1591.00
2020-04-03 09:45:00,6.86,6.85,6.87,6.85,1484.00
2020-04-03 09:46:00,6.85,6.83,6.85,6.83,2153.00
2020-04-03 09:47:00,6.83,6.84,6.84,6.83,997.00
2020-04-03 09:48:00,6.84,6.84,6.85,6.83,1269.00
2020-04-03 09:49:00,6.84,6.84,6.84,6.83,361.00
2020-04-03 09:50:00,6.84,6.80,6.84,6.80,5632.00
2020-04-03 09:51:00,6.80,6.81,6.81,6.79,1948.00
2020-04-03 09:52:00,6.81,6.83,6.83,6.81,909.00
2020-04-03 09:53:00,6.83,6.83,6.83,6.81,852.00
2020-04-03 09:54:00,6.83,6.83,6.84,6.82,1707.00
2020-04-03 09:55:00,6.83,6.82,6.83,6.82,602.00
2020-04-03 09:56:00,6.82,6.83,6.84,6.82,734.00
2020-04-03 09:57:00,6.83,6.83,6.84,6.82,925.00
2020-04-03 09:58:00,6.83,6.82,6.83,6.82,427.00
2020-04-03 09:59:00,6.83,6.83,6.84,6.83,755.00
2020-04-03 10:00:00,6.84,6.85,6.86,6.83,1422.00
2020-04-03 10:01:00,6.86,6.86,6.87,6.85,1589.00
2020-04-03 10:02:00,6.85,6.87,6.87,6.85,906.00
2020-04-03 10:03:00,6.87,6.86,6.87,6.86,989.00
2020-04-03 10:04:00,6.86,6.85,6.86,6.85,868.00
2020-04-03 10:05:00,6.84,6.84,6.85,6.83,517.00
2020-04-03 10:06:00,6.84,6.83,6.85,6.83,1205.00
2020-04-03 10:07:00,6.83,6.84,6.85,6.83,843.00
2020-04-03 10:08:00,6.84,6.83,6.84,6.82,1229.00
2020-04-03 10:09:00,6.83,6.83,6.83,6.82,281.00
2020-04-03 10:10:00,6.82,6.84,6.84,6.82,408.00
2020-04-03 10:11:00,6.84,6.84,6.84,6.83,200.00
2020-04-03 10:12:00,6.84,6.83,6.84,6.83,322.00
2020-04-03 10:13:00,6.83,6.84,6.84,6.83,877.00
2020-04-03 10:14:00,6.85,6.87,6.87,6.85,1907.00
2020-04-03 10:15:00,6.87,6.89,6.89,6.86,1786.00
2020-04-03 10:16:00,6.89,6.87,6.89,6.87,1289.00
2020-04-03 10:17:00,6.87,6.86,6.87,6.86,759.00
2020-04-03 10:18:00,6.85,6.87,6.87,6.85,447.00
2020-04-03 10:19:00,6.87,6.85,6.87,6.85,815.00
2020-04-03 10:20:00,6.85,6.85,6.86,6.85,349.00
2020-04-03 10:21:00,6.86,6.85,6.86,6.85,378.00
2020-04-03 10:22:00,6.85,6.85,6.86,6.84,186.00
2020-04-03 10:23:00,6.85,6.86,6.86,6.85,1509.00
2020-04-03 10:24:00,6.87,6.86,6.87,6.86,459.00
2020-04-03 10:25:00,6.86,6.86,6.87,6.86,302.00
2020-04-03 10:26:00,6.86,6.87,6.87,6.86,703.00
2020-04-03 10:27:00,6.87,6.86,6.87,6.86,347.00
2020-04-03 10:28:00,6.86,6.87,6.88,6.86,758.00
2020-04-03 10:29:00,6.87,6.86,6.87,6.86,443.00
2020-04-03 10:30:00,6.86,6.86,6.87,6.86,291.00
2020-04-03 10:31:00,6.86,6.85,6.86,6.84,353.00
2020-04-03 10:32:00,6.85,6.84,6.85,6.84,228.00
2020-04-03 10:33:00,6.85,6.85,6.85,6.84,447.00
2020-04-03 10:34:00,6.84,6.84,6.85,6.84,671.00
2020-04-03 10:35:00,6.84,6.84,6.85,6.83,346.00
2020-04-03 10:36:00,6.85,6.83,6.85,6.83,735.00
2020-04-03 10:37:00,6.83,6.82,6.83,6.82,1011.00
2020-04-03 10:38:00,6.82,6.82,6.82,6.81,430.00
2020-04-03 10:39:00,6.82,6.83,6.83,6.82,298.00
2020-04-03 10:40:00,6.83,6.82,6.83,6.82,380.00
2020-04-03 10:41:00,6.82,6.81,6.82,6.81,414.00
2020-04-03 10:42:00,6.81,6.82,6.83,6.81,338.00
2020-04-03 10:43:00,6.82,6.83,6.83,6.82,325.00
2020-04-03 10:44:00,6.83,6.84,6.84,6.83,954.00
2020-04-03 10:45:00,6.84,6.83,6.84,6.83,107.00
2020-04-03 10:46:00,6.83,6.83,6.83,6.83,385.00
2020-04-03 10:47:00,6.83,6.83,6.83,6.82,490.00
2020-04-03 10:48:00,6.83,6.81,6.83,6.81,722.00
2020-04-03 10:49:00,6.81,6.81,6.81,6.80,2031.00
2020-04-03 10:50:00,6.81,6.81,6.81,6.80,290.00
2020-04-03 10:51:00,6.81,6.80,6.81,6.79,1838.00
2020-04-03 10:52:00,6.80,6.80,6.80,6.80,404.00
2020-04-03 10:53:00,6.80,6.81,6.81,6.80,175.00
2020-04-03 10:54:00,6.81,6.80,6.81,6.79,289.00
2020-04-03 10:55:00,6.80,6.80,6.80,6.79,365.00
2020-04-03 10:56:00,6.80,6.80,6.81,6.80,308.00
2020-04-03 10:57:00,6.80,6.82,6.84,6.80,1155.00
2020-04-03 10:58:00,6.82,6.81,6.82,6.81,283.00
2020-04-03 10:59:00,6.81,6.82,6.82,6.81,238.00
2020-04-03 11:00:00,6.82,6.82,6.82,6.80,644.00
2020-04-03 11:01:00,6.81,6.80,6.82,6.80,483.00
2020-04-03 11:02:00,6.80,6.80,6.81,6.80,434.00
2020-04-03 11:03:00,6.80,6.80,6.80,6.80,140.00
2020-04-03 11:04:00,6.80,6.80,6.81,6.80,245.00
2020-04-03 11:05:00,6.80,6.81,6.81,6.80,223.00
2020-04-03 11:06:00,6.81,6.82,6.82,6.81,292.00
2020-04-03 11:07:00,6.82,6.81,6.82,6.81,161.00
2020-04-03 11:08:00,6.81,6.82,6.82,6.81,154.00
2020-04-03 11:09:00,6.82,6.82,6.82,6.81,95.00
2020-04-03 11:10:00,6.82,6.82,6.82,6.81,31.00
2020-04-03 11:11:00,6.82,6.82,6.82,6.81,374.00
2020-04-03 11:12:00,6.82,6.81,6.82,6.81,325.00
2020-04-03 11:13:00,6.81,6.82,6.82,6.80,239.00
2020-04-03 11:14:00,6.82,6.80,6.82,6.80,173.00
2020-04-03 11:15:00,6.80,6.79,6.81,6.79,509.00
2020-04-03 11:16:00,6.79,6.79,6.80,6.79,70.00
2020-04-03 11:17:00,6.79,6.79,6.80,6.78,851.00
2020-04-03 11:18:00,6.79,6.79,6.79,6.78,738.00
2020-04-03 11:19:00,6.79,6.79,6.79,6.78,363.00
2020-04-03 11:20:00,6.79,6.78,6.79,6.78,175.00
2020-04-03 11:21:00,6.78,6.77,6.78,6.77,1084.00
2020-04-03 11:22:00,6.77,6.78,6.78,6.77,899.00
2020-04-03 11:23:00,6.78,6.78,6.78,6.77,397.00
2020-04-03 11:24:00,6.78,6.78,6.79,6.78,118.00
2020-04-03 11:25:00,6.78,6.76,6.79,6.75,6991.00
2020-04-03 11:26:00,6.76,6.76,6.78,6.76,1590.00
2020-04-03 11:27:00,6.78,6.78,6.79,6.78,220.00
2020-04-03 11:28:00,6.78,6.78,6.79,6.78,281.00
2020-04-03 11:29:00,6.78,6.78,6.79,6.78,109.00
2020-04-03 11:30:00,6.78,6.78,6.78,6.78,0.00
2020-04-03 13:01:00,6.78,6.79,6.79,6.78,1470.00
2020-04-03 13:02:00,6.79,6.78,6.79,6.78,230.00
2020-04-03 13:03:00,6.77,6.76,6.77,6.76,994.00
2020-04-03 13:04:00,6.76,6.77,6.77,6.75,578.00
2020-04-03 13:05:00,6.77,6.76,6.77,6.76,255.00
2020-04-03 13:06:00,6.76,6.76,6.78,6.76,19.00
2020-04-03 13:07:00,6.76,6.75,6.77,6.75,697.00
2020-04-03 13:08:00,6.76,6.77,6.77,6.75,352.00
2020-04-03 13:09:00,6.77,6.77,6.77,6.76,363.00
2020-04-03 13:10:00,6.77,6.76,6.77,6.76,110.00
2020-04-03 13:11:00,6.76,6.76,6.76,6.75,860.00
2020-04-03 13:12:00,6.76,6.76,6.77,6.76,509.00
2020-04-03 13:13:00,6.75,6.76,6.76,6.75,452.00
2020-04-03 13:14:00,6.76,6.77,6.77,6.76,780.00
2020-04-03 13:15:00,6.77,6.78,6.78,6.76,436.00
2020-04-03 13:16:00,6.78,6.78,6.78,6.77,335.00
2020-04-03 13:17:00,6.78,6.78,6.78,6.78,17.00
2020-04-03 13:18:00,6.78,6.78,6.78,6.78,59.00
2020-04-03 13:19:00,6.78,6.78,6.78,6.77,244.00
2020-04-03 13:20:00,6.78,6.78,6.78,6.77,621.00
2020-04-03 13:21:00,6.77,6.77,6.78,6.77,394.00
2020-04-03 13:22:00,6.77,6.77,6.78,6.77,83.00
2020-04-03 13:23:00,6.77,6.78,6.78,6.77,421.00
2020-04-03 13:24:00,6.77,6.78,6.78,6.77,244.00
2020-04-03 13:25:00,6.78,6.78,6.78,6.77,207.00
2020-04-03 13:26:00,6.78,6.78,6.78,6.77,129.00
2020-04-03 13:27:00,6.78,6.78,6.78,6.78,43.00
2020-04-03 13:28:00,6.78,6.77,6.78,6.77,1471.00
2020-04-03 13:29:00,6.77,6.77,6.77,6.76,223.00
2020-04-03 13:30:00,6.77,6.77,6.77,6.77,101.00
2020-04-03 13:31:00,6.77,6.77,6.77,6.77,369.00
2020-04-03 13:32:00,6.77,6.77,6.77,6.76,261.00
2020-04-03 13:33:00,6.77,6.77,6.77,6.77,1079.00
2020-04-03 13:34:00,6.77,6.78,6.78,6.77,98.00
2020-04-03 13:35:00,6.78,6.78,6.78,6.77,766.00
2020-04-03 13:36:00,6.78,6.78,6.78,6.78,337.00
2020-04-03 13:37:00,6.78,6.79,6.79,6.78,561.00
2020-04-03 13:38:00,6.79,6.78,6.79,6.78,59.00
2020-04-03 13:39:00,6.78,6.79,6.79,6.78,192.00
2020-04-03 13:40:00,6.79,6.79,6.79,6.78,574.00
2020-04-03 13:41:00,6.79,6.80,6.80,6.79,477.00
2020-04-03 13:42:00,6.80,6.80,6.80,6.79,648.00
2020-04-03 13:43:00,6.80,6.78,6.80,6.78,382.00
2020-04-03 13:44:00,6.78,6.78,6.79,6.78,406.00
2020-04-03 13:45:00,6.78,6.78,6.78,6.78,27.00
2020-04-03 13:46:00,6.78,6.77,6.78,6.77,105.00
2020-04-03 13:47:00,6.77,6.78,6.78,6.77,624.00
2020-04-03 13:48:00,6.78,6.77,6.78,6.77,212.00
2020-04-03 13:49:00,6.77,6.77,6.77,6.76,393.00
2020-04-03 13:50:00,6.77,6.76,6.77,6.76,118.00
2020-04-03 13:51:00,6.76,6.76,6.77,6.76,178.00
2020-04-03 13:52:00,6.76,6.77,6.77,6.76,184.00
2020-04-03 13:53:00,6.77,6.77,6.77,6.77,117.00
2020-04-03 13:54:00,6.77,6.77,6.77,6.76,1353.00
2020-04-03 13:55:00,6.77,6.76,6.77,6.76,753.00
2020-04-03 13:56:00,6.76,6.75,6.76,6.75,996.00
2020-04-03 13:57:00,6.75,6.76,6.76,6.75,430.00
2020-04-03 13:58:00,6.76,6.77,6.77,6.76,355.00
2020-04-03 13:59:00,6.77,6.77,6.77,6.76,262.00
2020-04-03 14:00:00,6.77,6.77,6.77,6.76,88.00
2020-04-03 14:01:00,6.77,6.78,6.78,6.76,993.00
2020-04-03 14:02:00,6.78,6.78,6.78,6.77,41.00
2020-04-03 14:03:00,6.78,6.76,6.78,6.76,577.00
2020-04-03 14:04:00,6.76,6.74,6.77,6.74,1588.00
2020-04-03 14:05:00,6.74,6.75,6.75,6.74,1554.00
2020-04-03 14:06:00,6.75,6.74,6.75,6.74,298.00
2020-04-03 14:07:00,6.74,6.74,6.75,6.73,579.00
2020-04-03 14:08:00,6.74,6.75,6.75,6.74,1212.00
2020-04-03 14:09:00,6.75,6.88,6.89,6.75,12207.00
2020-04-03 14:10:00,6.88,6.95,6.95,6.88,11966.00
2020-04-03 14:11:00,6.95,6.95,6.95,6.92,9736.00
2020-04-03 14:12:00,6.95,6.93,6.96,6.90,5871.00
2020-04-03 14:13:00,6.93,6.92,6.93,6.90,4301.00
2020-04-03 14:14:00,6.92,6.89,6.92,6.89,5510.00
2020-04-03 14:15:00,6.89,6.91,6.91,6.89,2410.00
2020-04-03 14:16:00,6.91,6.90,6.92,6.90,3824.00
2020-04-03 14:17:00,6.90,6.88,6.90,6.87,1004.00
2020-04-03 14:18:00,6.88,6.89,6.89,6.88,1223.00
2020-04-03 14:19:00,6.89,6.89,6.90,6.88,1701.00
2020-04-03 14:20:00,6.89,6.88,6.89,6.87,1513.00
2020-04-03 14:21:00,6.88,6.87,6.88,6.87,2275.00
2020-04-03 14:22:00,6.87,6.88,6.88,6.87,517.00
2020-04-03 14:23:00,6.88,6.87,6.88,6.87,758.00
2020-04-03 14:24:00,6.87,6.88,6.88,6.86,515.00
2020-04-03 14:25:00,6.88,6.89,6.89,6.88,1562.00
2020-04-03 14:26:00,6.89,6.90,6.91,6.89,1103.00
2020-04-03 14:27:00,6.90,6.87,6.90,6.87,2252.00
2020-04-03 14:28:00,6.87,6.88,6.88,6.86,1026.00
2020-04-03 14:29:00,6.88,6.86,6.88,6.86,314.00
2020-04-03 14:30:00,6.86,6.87,6.88,6.86,241.00
2020-04-03 14:31:00,6.87,6.88,6.88,6.87,589.00
2020-04-03 14:32:00,6.88,6.87,6.88,6.86,721.00
2020-04-03 14:33:00,6.87,6.86,6.88,6.86,843.00
2020-04-03 14:34:00,6.86,6.87,6.87,6.86,292.00
2020-04-03 14:35:00,6.87,6.87,6.87,6.87,435.00
2020-04-03 14:36:00,6.87,6.86,6.87,6.86,727.00
2020-04-03 14:37:00,6.86,6.87,6.87,6.85,840.00
2020-04-03 14:38:00,6.87,6.86,6.87,6.86,258.00
2020-04-03 14:39:00,6.86,6.87,6.87,6.86,610.00
2020-04-03 14:40:00,6.87,6.86,6.87,6.86,861.00
2020-04-03 14:41:00,6.86,6.85,6.86,6.85,508.00
2020-04-03 14:42:00,6.85,6.85,6.85,6.84,1004.00
2020-04-03 14:43:00,6.85,6.84,6.85,6.84,401.00
2020-04-03 14:44:00,6.84,6.84,6.85,6.84,635.00
2020-04-03 14:45:00,6.84,6.84,6.84,6.83,951.00
2020-04-03 14:46:00,6.84,6.84,6.84,6.83,1117.00
2020-04-03 14:47:00,6.84,6.85,6.86,6.84,2372.00
2020-04-03 14:48:00,6.85,6.85,6.86,6.85,1302.00
2020-04-03 14:49:00,6.85,6.85,6.86,6.84,784.00
2020-04-03 14:50:00,6.85,6.85,6.85,6.84,1120.00
2020-04-03 14:51:00,6.85,6.84,6.85,6.84,737.00
2020-04-03 14:52:00,6.84,6.84,6.85,6.84,1832.00
2020-04-03 14:53:00,6.84,6.83,6.84,6.83,1481.00
2020-04-03 14:54:00,6.83,6.83,6.84,6.83,1534.00
2020-04-03 14:55:00,6.83,6.83,6.83,6.82,884.00
2020-04-03 14:56:00,6.83,6.83,6.84,6.82,2004.00
2020-04-03 14:57:00,6.83,6.83,6.83,6.83,0.00
2020-04-03 14:58:00,6.83,6.83,6.83,6.83,0.00
2020-04-03 14:59:00,6.83,6.83,6.83,6.83,0.00
2020-04-03 15:00:00,6.83,6.84,6.84,6.83,4724.00
2020-04-07 09:30:00,6.91,6.88,6.93,6.88,9403.00
2020-04-07 09:31:00,6.89,6.87,6.89,6.87,2995.00
2020-04-07 09:32:00,6.87,6.86,6.87,6.86,2764.00
2020-04-07 09:33:00,6.86,6.85,6.87,6.85,1842.00
2020-04-07 09:34:00,6.85,6.84,6.85,6.84,4242.00
2020-04-07 09:35:00,6.84,6.87,6.87,6.84,2811.00
2020-04-07 09:36:00,6.87,6.85,6.88,6.85,2175.00
2020-04-07 09:37:00,6.85,6.85,6.87,6.85,1523.00
2020-04-07 09:38:00,6.85,6.86,6.86,6.85,1023.00
2020-04-07 09:39:00,6.86,6.88,6.88,6.86,522.00
2020-04-07 09:40:00,6.88,6.87,6.88,6.87,1806.00
2020-04-07 09:41:00,6.87,6.88,6.88,6.87,1102.00
2020-04-07 09:42:00,6.88,6.89,6.90,6.88,848.00
2020-04-07 09:43:00,6.89,6.90,6.90,6.88,1683.00
2020-04-07 09:44:00,6.90,6.93,6.93,6.89,2295.00
2020-04-07 09:45:00,6.93,6.94,6.94,6.93,2619.00
2020-04-07 09:46:00,6.94,6.96,6.97,6.94,3457.00
2020-04-07 09:47:00,6.96,6.92,6.97,6.90,3764.00
2020-04-07 09:48:00,6.92,6.94,6.94,6.92,977.00
2020-04-07 09:49:00,6.94,6.92,6.94,6.92,900.00
2020-04-07 09:50:00,6.92,6.94,6.94,6.92,1391.00
2020-04-07 09:51:00,6.94,6.94,6.95,6.94,841.00
2020-04-07 09:52:00,6.94,6.93,6.94,6.92,976.00
2020-04-07 09:53:00,6.93,6.92,6.93,6.92,1385.00
2020-04-07 09:54:00,6.92,6.91,6.92,6.90,1218.00
2020-04-07 09:55:00,6.91,6.91,6.91,6.90,422.00
2020-04-07 09:56:00,6.91,6.91,6.92,6.91,168.00
2020-04-07 09:57:00,6.91,6.91,6.92,6.91,686.00
2020-04-07 09:58:00,6.91,6.96,6.96,6.91,2561.00
2020-04-07 09:59:00,6.96,6.95,6.96,6.93,991.00
2020-04-07 10:00:00,6.95,6.94,6.95,6.94,473.00
2020-04-07 10:01:00,6.94,6.93,6.95,6.93,609.00
2020-04-07 10:02:00,6.93,6.94,6.94,6.93,955.00
2020-04-07 10:03:00,6.94,6.95,6.95,6.94,536.00
2020-04-07 10:04:00,6.95,6.95,6.95,6.94,554.00
2020-04-07 10:05:00,6.95,6.93,6.95,6.93,665.00
2020-04-07 10:06:00,6.93,6.94,6.94,6.93,267.00
2020-04-07 10:07:00,6.94,6.93,6.94,6.93,615.00
2020-04-07 10:08:00,6.93,6.93,6.94,6.92,776.00
2020-04-07 10:09:00,6.93,6.93,6.94,6.92,1016.00
2020-04-07 10:10:00,6.93,6.93,6.94,6.93,340.00
2020-04-07 10:11:00,6.93,6.92,6.93,6.92,353.00
2020-04-07 10:12:00,6.92,6.94,6.94,6.92,1485.00
2020-04-07 10:13:00,6.94,6.93,6.94,6.93,562.00
2020-04-07 10:14:00,6.93,6.93,6.95,6.93,1041.00
2020-04-07 10:15:00,6.93,6.95,6.95,6.93,885.00
2020-04-07 10:16:00,6.95,6.94,6.95,6.93,261.00
2020-04-07 10:17:00,6.94,6.93,6.94,6.93,210.00
2020-04-07 10:18:00,6.93,6.93,6.94,6.93,286.00
2020-04-07 10:19:00,6.94,6.93,6.94,6.93,1143.00
2020-04-07 10:20:00,6.93,6.93,6.94,6.93,549.00
2020-04-07 10:21:00,6.93,7.00,7.00,6.93,7052.00
2020-04-07 10:22:00,7.00,7.00,7.01,6.98,4096.00
2020-04-07 10:23:00,7.00,7.03,7.04,7.00,4482.00
2020-04-07 10:24:00,7.03,7.01,7.03,7.00,2254.00
2020-04-07 10:25:00,7.01,7.02,7.03,7.00,1861.00
2020-04-07 10:26:00,7.01,7.00,7.01,7.00,1297.00
2020-04-07 10:27:00,7.00,6.99,7.01,6.99,944.00
2020-04-07 10:28:00,6.99,7.01,7.01,6.99,1395.00
2020-04-07 10:29:00,7.01,7.01,7.01,7.00,986.00
2020-04-07 10:30:00,7.01,7.02,7.02,7.01,1198.00
2020-04-07 10:31:00,7.02,7.03,7.03,7.01,1423.00
2020-04-07 10:32:00,7.03,7.03,7.04,7.02,2647.00
2020-04-07 10:33:00,7.03,7.02,7.03,7.01,978.00
2020-04-07 10:34:00,7.02,7.01,7.02,7.00,960.00
2020-04-07 10:35:00,7.01,7.00,7.01,7.00,1064.00
2020-04-07 10:36:00,7.00,7.00,7.01,7.00,1386.00
2020-04-07 10:37:00,7.00,7.01,7.01,6.99,2009.00
2020-04-07 10:38:00,7.01,7.01,7.02,7.00,180.00
2020-04-07 10:39:00,7.01,7.02,7.02,7.01,193.00
2020-04-07 10:40:00,7.02,7.02,7.02,7.01,354.00
2020-04-07 10:41:00,7.02,7.01,7.02,7.01,964.00
2020-04-07 10:42:00,7.01,7.02,7.03,7.01,1169.00
2020-04-07 10:43:00,7.02,7.04,7.04,7.02,1240.00
2020-04-07 10:44:00,7.04,7.05,7.05,7.03,2886.00
2020-04-07 10:45:00,7.05,7.04,7.05,7.04,582.00
2020-04-07 10:46:00,7.04,7.02,7.04,7.02,1418.00
2020-04-07 10:47:00,7.02,7.02,7.03,7.02,672.00
2020-04-07 10:48:00,7.02,7.02,7.03,7.02,217.00
2020-04-07 10:49:00,7.02,7.04,7.04,7.02,642.00
2020-04-07 10:50:00,7.04,7.01,7.04,7.01,1260.00
2020-04-07 10:51:00,7.01,7.00,7.01,7.00,477.00
2020-04-07 10:52:00,7.00,7.01,7.01,7.00,709.00
2020-04-07 10:53:00,7.01,7.00,7.01,6.99,1071.00
2020-04-07 10:54:00,7.00,7.00,7.00,6.99,684.00
2020-04-07 10:55:00,7.00,7.00,7.00,6.99,533.00
2020-04-07 10:56:00,7.00,7.01,7.01,6.99,442.00
2020-04-07 10:57:00,7.01,7.02,7.02,7.01,387.00
2020-04-07 10:58:00,7.02,7.01,7.02,7.01,643.00
2020-04-07 10:59:00,7.01,7.00,7.02,7.00,894.00
2020-04-07 11:00:00,7.00,7.00,7.00,6.99,276.00
2020-04-07 11:01:00,7.00,7.00,7.01,6.99,350.00
2020-04-07 11:02:00,7.00,7.00,7.01,7.00,262.00
2020-04-07 11:03:00,7.00,7.02,7.02,7.00,854.00
2020-04-07 11:04:00,7.02,7.00,7.02,7.00,761.00
2020-04-07 11:05:00,7.00,7.00,7.01,7.00,1447.00
2020-04-07 11:06:00,7.00,7.01,7.01,7.00,100.00
2020-04-07 11:07:00,7.01,7.01,7.01,7.00,76.00
2020-04-07 11:08:00,7.01,7.01,7.01,7.00,216.00
2020-04-07 11:09:00,7.01,7.01,7.01,7.00,123.00
2020-04-07 11:10:00,7.01,7.01,7.01,7.00,759.00
2020-04-07 11:11:00,7.01,7.02,7.02,7.01,81.00
2020-04-07 11:12:00,7.02,7.02,7.02,7.01,192.00
2020-04-07 11:13:00,7.02,7.01,7.02,7.01,226.00
2020-04-07 11:14:00,7.01,7.01,7.02,7.01,106.00
2020-04-07 11:15:00,7.01,7.01,7.02,7.01,246.00
2020-04-07 11:16:00,7.01,7.01,7.02,7.01,106.00
2020-04-07 11:17:00,7.01,7.01,7.02,7.01,367.00
2020-04-07 11:18:00,7.01,7.00,7.01,7.00,84.00
2020-04-07 11:19:00,7.00,7.00,7.01,6.99,902.00
2020-04-07 11:20:00,7.00,6.99,7.00,6.99,710.00
2020-04-07 11:21:00,6.99,6.97,6.99,6.97,1883.00
2020-04-07 11:22:00,6.97,6.98,6.98,6.97,1711.00
2020-04-07 11:23:00,6.98,6.97,6.99,6.97,828.00
2020-04-07 11:24:00,6.97,6.97,6.98,6.97,708.00
